city,site,season,species,count,lat,long,days.active
tawa,P-RWSR,Fall20,Black bear,1,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Winter19,Bobcat,3,46.9255981445312,-122.268463134766,35
tawa,P-RWSR,Summer19,Bobcat,1,46.9255981445312,-122.268463134766,36
tawa,P-OLT,Spring20,Bobcat,2,46.9126510620117,-122.272743225098,51
tawa,P-OLT,Summer20,Bobcat,5,46.9126510620117,-122.272743225098,44
tawa,P-OLT,Fall19,Bobcat,4,46.9126510620117,-122.272743225098,38
tawa,P-OLT,Fall20,Bobcat,2,46.9126510620117,-122.272743225098,36
tawa,P-OV1,Winter19,Bobcat,4,46.8688468933105,-122.341804504395,NA
tawa,P-TE1,Spring20,Bobcat,1,46.9221954345703,-122.279510498047,50
tawa,G-FP1,Winter19,Coyote,4,47.2466049194336,-122.480010986328,36
tawa,G-CBP1,Winter19,Coyote,7,47.1883201599121,-122.426826477051,35
tawa,P-OB,Winter20,Coyote,1,47.3131904602051,-122.530456542969,37
tawa,P-OB,Fall19,Coyote,1,47.3131904602051,-122.530456542969,36
tawa,P-RP,Spring19,Coyote,7,47.2971992492676,-122.512252807617,38
tawa,P-RP,Spring20,Coyote,8,47.2971992492676,-122.512252807617,51
tawa,P-RP,Winter19,Coyote,13,47.2971992492676,-122.512252807617,37
tawa,P-RP,Winter20,Coyote,25,47.2971992492676,-122.512252807617,35
tawa,P-RP,Summer19,Coyote,8,47.2971992492676,-122.512252807617,36
tawa,P-RP,Fall19,Coyote,11,47.2971992492676,-122.512252807617,36
tawa,P-RP,Fall20,Coyote,14,47.2971992492676,-122.512252807617,37
tawa,P-STP,Spring19,Coyote,2,47.2853088378906,-122.491737365723,38
tawa,P-STP,Summer19,Coyote,9,47.2853088378906,-122.491737365723,37
tawa,P-STP,Fall19,Coyote,5,47.2853088378906,-122.491737365723,36
tawa,P-DPV,Winter19,Coyote,9,47.3165092468262,-122.543640136719,36
tawa,P-DPV,Summer19,Coyote,4,47.3165092468262,-122.543640136719,36
tawa,P-PDP,Spring19,Coyote,2,47.3060722351074,-122.518348693848,37
tawa,P-PCNA2,Spring19,Coyote,1,47.2768325805664,-122.484329223633,38
tawa,P-PCNA2,Winter20,Coyote,3,47.2768325805664,-122.484329223633,37
tawa,P-PCNA2,Fall19,Coyote,7,47.2768325805664,-122.484329223633,36
tawa,P-CUP,Spring19,Coyote,19,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Spring20,Coyote,4,47.2729530334473,-122.471321105957,44
tawa,P-CUP,Winter19,Coyote,8,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Winter20,Coyote,28,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Summer19,Coyote,1,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Summer20,Coyote,1,47.2729530334473,-122.471321105957,41
tawa,P-CUP,Fall19,Coyote,2,47.2729530334473,-122.471321105957,36
tawa,P-CUP,Fall20,Coyote,9,47.2729530334473,-122.471321105957,37
tawa,P-GP,Spring19,Coyote,4,47.269889831543,-122.457450866699,38
tawa,P-GP,Spring20,Coyote,1,47.269889831543,-122.457450866699,46
tawa,P-GP,Winter20,Coyote,1,47.269889831543,-122.457450866699,37
tawa,P-GP,Summer19,Coyote,5,47.269889831543,-122.457450866699,37
tawa,P-GP,Summer20,Coyote,1,47.269889831543,-122.457450866699,29
tawa,P-GP,Fall20,Coyote,1,47.269889831543,-122.457450866699,22
tawa,P-GW1,Winter19,Coyote,6,47.247974395752,-122.410003662109,NA
tawa,P-MKP2,Fall19,Coyote,2,47.2350921630859,-122.424713134766,47
tawa,P-LCC,Spring19,Coyote,1,47.2329521179199,-122.39436340332,10
tawa,P-LCC,Winter19,Coyote,110,47.2329521179199,-122.39436340332,36
tawa,P-UCC,Spring19,Coyote,3,47.227725982666,-122.381828308105,30
tawa,P-UCC,Summer19,Coyote,1,47.227725982666,-122.381828308105,29
tawa,P-SCP2,Winter19,Coyote,2,47.2210693359375,-122.397392272949,35
tawa,P-SCP2,Winter20,Coyote,8,47.2210693359375,-122.397392272949,37
tawa,P-SCP2,Summer19,Coyote,1,47.2210693359375,-122.397392272949,42
tawa,P-SCP2,Summer20,Coyote,2,47.2210693359375,-122.397392272949,36
tawa,P-SCP2,Fall19,Coyote,4,47.2210693359375,-122.397392272949,47
tawa,P-RT,Fall19,Coyote,4,47.2034492492676,-122.31005859375,38
tawa,P-CCP,Spring19,Coyote,2,47.1814193725586,-122.320220947266,15
tawa,P-CCP,Spring20,Coyote,2,47.1814193725586,-122.320220947266,27
tawa,P-CCP,Winter19,Coyote,7,47.1814193725586,-122.320220947266,35
tawa,P-CCP,Winter20,Coyote,8,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer19,Coyote,5,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer20,Coyote,10,47.1814193725586,-122.320220947266,46
tawa,P-CCP,Fall19,Coyote,6,47.1814193725586,-122.320220947266,22
tawa,P-CCP,Fall20,Coyote,5,47.1814193725586,-122.320220947266,46
tawa,P-WBC,Spring20,Coyote,12,47.1692008972168,-122.300270080566,27
tawa,P-WBC,Winter19,Coyote,3,47.1692008972168,-122.300270080566,35
tawa,P-WBC,Winter20,Coyote,4,47.1692008972168,-122.300270080566,36
tawa,P-WBC,Summer19,Coyote,1,47.1692008972168,-122.300270080566,36
tawa,P-WBC,Summer20,Coyote,9,47.1692008972168,-122.300270080566,44
tawa,P-WBC,Fall20,Coyote,36,47.1692008972168,-122.300270080566,46
tawa,P-WWP,Spring19,Coyote,4,47.1728096008301,-122.276657104492,35
tawa,P-WWP,Winter19,Coyote,1,47.1728096008301,-122.276657104492,35
tawa,P-WWP,Fall19,Coyote,1,47.1728096008301,-122.276657104492,38
tawa,P-BLP,Spring19,Coyote,1,47.1616821289062,-122.282829284668,35
tawa,P-TE1,Winter19,Coyote,2,46.9221992492676,-122.280296325684,35
tawa,P-TE1,Fall19,Coyote,1,46.9221992492676,-122.280296325684,38
tawa,P-RWSR,Spring19,Coyote,46,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Spring20,Coyote,71,46.9255981445312,-122.268463134766,47
tawa,P-RWSR,Winter19,Coyote,27,46.9255981445312,-122.268463134766,35
tawa,P-RWSR,Winter20,Coyote,16,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Summer19,Coyote,5,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Summer20,Coyote,13,46.9255981445312,-122.268463134766,42
tawa,P-RWSR,Fall19,Coyote,20,46.9255981445312,-122.268463134766,38
tawa,P-RWSR,Fall20,Coyote,29,46.9255981445312,-122.268463134766,36
tawa,P-OLT,Spring19,Coyote,7,46.9126510620117,-122.272743225098,36
tawa,P-OLT,Spring20,Coyote,15,46.9126510620117,-122.272743225098,51
tawa,P-OLT,Winter20,Coyote,6,46.9126510620117,-122.272743225098,36
tawa,P-OLT,Summer19,Coyote,2,46.9126510620117,-122.272743225098,36
tawa,P-OLT,Summer20,Coyote,22,46.9126510620117,-122.272743225098,44
tawa,P-OLT,Fall19,Coyote,6,46.9126510620117,-122.272743225098,38
tawa,P-OLT,Fall20,Coyote,10,46.9126510620117,-122.272743225098,36
tawa,P-OV1,Winter19,Coyote,1,46.8688468933105,-122.341804504395,NA
tawa,G-SB,Winter19,Coyote,20,47.2981910705566,-122.529968261719,35
tawa,G-SB,Summer19,Coyote,8,47.2981910705566,-122.529968261719,36
tawa,G-SB,Fall19,Coyote,1,47.2981910705566,-122.529968261719,35
tawa,G-SB,Fall20,Coyote,2,47.2981910705566,-122.529968261719,38
tawa,G-VP,Spring19,Coyote,1,47.2799301147461,-122.520011901855,37
tawa,G-VP,Spring20,Coyote,4,47.2799301147461,-122.520011901855,45
tawa,G-VP,Winter19,Coyote,6,47.2799301147461,-122.520011901855,36
tawa,G-VP,Winter20,Coyote,3,47.2799301147461,-122.520011901855,37
tawa,G-VP,Summer19,Coyote,4,47.2799301147461,-122.520011901855,36
tawa,G-VP,Summer20,Coyote,2,47.2799301147461,-122.520011901855,28
tawa,G-VP,Fall19,Coyote,1,47.2799301147461,-122.520011901855,17
tawa,G-VP,Fall20,Coyote,5,47.2799301147461,-122.520011901855,38
tawa,G-KP1,Spring19,Coyote,2,47.2698554992676,-122.508392333984,36
tawa,G-JP,Summer19,Coyote,1,47.2573394775391,-122.489799499512,36
tawa,G-TNC1,Spring19,Coyote,27,47.2403259277344,-122.490310668945,38
tawa,G-TNC1,Spring20,Coyote,8,47.2403259277344,-122.490310668945,46
tawa,G-TNC1,Winter20,Coyote,10,47.2403259277344,-122.490310668945,37
tawa,G-TNC1,Summer19,Coyote,2,47.2403259277344,-122.490310668945,35
tawa,G-TNC1,Summer20,Coyote,2,47.2403259277344,-122.490310668945,28
tawa,G-TNC1,Fall20,Coyote,3,47.2403259277344,-122.490310668945,39
tawa,G-WP2,Spring19,Coyote,2,47.198356628418,-122.458473205566,37
tawa,G-WP2,Summer20,Coyote,3,47.198356628418,-122.458473205566,31
tawa,G-WP2,Fall19,Coyote,7,47.198356628418,-122.458473205566,36
tawa,G-OTP,Spring19,Coyote,1,47.1878776550293,-122.476829528809,33
tawa,G-OTP,Winter19,Coyote,4,47.1878776550293,-122.476829528809,36
tawa,G-OTP,Summer19,Coyote,1,47.1878776550293,-122.476829528809,36
tawa,G-WLP1,Winter19,Coyote,1,47.1792602539062,-122.47248840332,NA
tawa,G-CLP3,Spring20,Coyote,2,47.2462463378906,-122.510543823242,46
tawa,G-CLP3,Summer20,Coyote,2,47.2462463378906,-122.510543823242,44
tawa,G-CLP3,Fall19,Coyote,5,47.2462463378906,-122.510543823242,36
tawa,G-CLP3,Fall20,Coyote,2,47.2462463378906,-122.510543823242,39
tawa,P-GW1,Summer19,Coyote,3,47.2470703125,-122.409233093262,NA
tawa,P-GW1,Spring20,Coyote,10,47.249397277832,-122.412261962891,44
tawa,P-GW1,Winter20,Coyote,2,47.249397277832,-122.412261962891,37
tawa,P-GW1,Fall19,Coyote,30,47.249397277832,-122.412261962891,47
tawa,P-MKP2,Winter20,Coyote,10,47.2352294921875,-122.423698425293,38
tawa,P-MKP2,Fall20,Coyote,5,47.2352294921875,-122.423698425293,30
tawa,P-TE1,Spring20,Coyote,1,46.9221954345703,-122.279510498047,50
tawa,P-TE1,Winter20,Coyote,1,46.9221954345703,-122.279510498047,36
tawa,P-TE1,Summer19,Coyote,3,46.9221954345703,-122.279510498047,36
tawa,P-OV1,Summer19,Coyote,12,46.8700981140137,-122.343276977539,23
tawa,G-IP,Winter20,Coyote,1,47.2356605529785,-122.463050842285,37
tawa,G-SERA,Spring20,Coyote,5,47.2027893066406,-122.491188049316,50
tawa,G-SERA,Winter20,Coyote,10,47.2027893066406,-122.491188049316,37
tawa,G-SERA,Summer19,Coyote,2,47.2027893066406,-122.491188049316,36
tawa,G-SERA,Fall19,Coyote,3,47.2027893066406,-122.491188049316,35
tawa,G-CBP1,Spring19,Coyote,14,47.1883010864258,-122.426826477051,37
tawa,B-TP,Summer19,Coyote,1,47.2525100708008,-122.552337646484,35
tawa,G-KP1,Spring20,Coyote,1,47.2690620422363,-122.507987976074,45
tawa,P-OB,Winter19,Douglas squirrel,1,47.3131904602051,-122.530456542969,33
tawa,P-OB,Summer19,Douglas squirrel,21,47.3131904602051,-122.530456542969,36
tawa,P-OB,Summer20,Douglas squirrel,2,47.3131904602051,-122.530456542969,31
tawa,P-OB,Fall19,Douglas squirrel,33,47.3131904602051,-122.530456542969,36
tawa,P-DPV,Winter19,Douglas squirrel,2,47.3165092468262,-122.543640136719,36
tawa,P-DPV,Summer19,Douglas squirrel,1,47.3165092468262,-122.543640136719,36
tawa,P-DPV,Summer20,Douglas squirrel,6,47.3165092468262,-122.543640136719,31
tawa,P-DPV,Fall20,Douglas squirrel,1,47.3165092468262,-122.543640136719,37
tawa,P-PDP,Spring19,Douglas squirrel,2,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Spring20,Douglas squirrel,3,47.3060722351074,-122.518348693848,49
tawa,P-PDP,Winter20,Douglas squirrel,15,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Summer19,Douglas squirrel,102,47.3060722351074,-122.518348693848,36
tawa,P-PDP,Summer20,Douglas squirrel,2,47.3060722351074,-122.518348693848,30
tawa,P-PDP,Fall19,Douglas squirrel,33,47.3060722351074,-122.518348693848,36
tawa,P-BLP,Spring19,Douglas squirrel,3,47.1616821289062,-122.282829284668,35
tawa,P-BLP,Summer19,Douglas squirrel,3,47.1616821289062,-122.282829284668,36
tawa,P-TE1,Spring19,Douglas squirrel,3,46.9221992492676,-122.280296325684,23
tawa,P-RWSR,Winter20,Douglas squirrel,2,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Fall19,Douglas squirrel,1,46.9255981445312,-122.268463134766,38
tawa,P-OLT,Spring19,Douglas squirrel,3,46.9126510620117,-122.272743225098,36
tawa,P-OLT,Spring20,Douglas squirrel,7,46.9126510620117,-122.272743225098,51
tawa,P-OLT,Winter19,Douglas squirrel,1,46.9126510620117,-122.272743225098,35
tawa,P-OLT,Summer19,Douglas squirrel,5,46.9126510620117,-122.272743225098,36
tawa,P-OLT,Fall19,Douglas squirrel,3,46.9126510620117,-122.272743225098,38
tawa,G-SB,Spring19,Douglas squirrel,15,47.2981910705566,-122.529968261719,37
tawa,G-SB,Winter19,Douglas squirrel,1,47.2981910705566,-122.529968261719,35
tawa,G-SB,Summer19,Douglas squirrel,5,47.2981910705566,-122.529968261719,36
tawa,G-SB,Fall19,Douglas squirrel,203,47.2981910705566,-122.529968261719,35
tawa,G-SB,Fall20,Douglas squirrel,1,47.2981910705566,-122.529968261719,38
tawa,G-TNC1,Spring20,Douglas squirrel,1,47.2403259277344,-122.490310668945,46
tawa,G-TNC1,Summer19,Douglas squirrel,2,47.2403259277344,-122.490310668945,35
tawa,G-TNC1,Summer20,Douglas squirrel,2,47.2403259277344,-122.490310668945,28
tawa,G-TNC1,Fall19,Douglas squirrel,1,47.2403259277344,-122.490310668945,36
tawa,G-CLP3,Spring19,Douglas squirrel,3,47.2462463378906,-122.510543823242,38
tawa,G-CLP3,Spring20,Douglas squirrel,1,47.2462463378906,-122.510543823242,46
tawa,G-CLP3,Winter19,Douglas squirrel,17,47.2462463378906,-122.510543823242,36
tawa,G-CLP3,Summer20,Douglas squirrel,3,47.2462463378906,-122.510543823242,44
tawa,G-CLP3,Fall20,Douglas squirrel,2,47.2462463378906,-122.510543823242,39
tawa,P-TE1,Summer19,Douglas squirrel,1,46.9221954345703,-122.279510498047,36
tawa,G-FP1,Spring20,Eastern cottontail rabbit,26,47.2466049194336,-122.480010986328,40
tawa,P-OB,Summer20,Eastern cottontail rabbit,1,47.3131904602051,-122.530456542969,31
tawa,P-RP,Spring20,Eastern cottontail rabbit,118,47.2971992492676,-122.512252807617,51
tawa,P-RP,Summer19,Eastern cottontail rabbit,35,47.2971992492676,-122.512252807617,36
tawa,P-RP,Fall19,Eastern cottontail rabbit,4,47.2971992492676,-122.512252807617,36
tawa,P-RP,Fall20,Eastern cottontail rabbit,14,47.2971992492676,-122.512252807617,37
tawa,P-DPV,Fall19,Eastern cottontail rabbit,1,47.3165092468262,-122.543640136719,35
tawa,P-PCNA2,Summer20,Eastern cottontail rabbit,5,47.2768325805664,-122.484329223633,48
tawa,P-GP,Fall19,Eastern cottontail rabbit,1,47.269889831543,-122.457450866699,35
tawa,P-MCP,Fall20,Eastern cottontail rabbit,1,47.2536430358887,-122.444404602051,36
tawa,P-UCC,Winter19,Eastern cottontail rabbit,27,47.227725982666,-122.381828308105,36
tawa,P-UCC,Summer19,Eastern cottontail rabbit,94,47.227725982666,-122.381828308105,29
tawa,P-SCP2,Spring20,Eastern cottontail rabbit,6,47.2210693359375,-122.397392272949,27
tawa,P-SCP2,Summer19,Eastern cottontail rabbit,25,47.2210693359375,-122.397392272949,42
tawa,P-SCP2,Summer20,Eastern cottontail rabbit,50,47.2210693359375,-122.397392272949,36
tawa,P-SCP2,Fall20,Eastern cottontail rabbit,9,47.2210693359375,-122.397392272949,36
tawa,P-CCP,Spring20,Eastern cottontail rabbit,38,47.1814193725586,-122.320220947266,27
tawa,P-CCP,Summer19,Eastern cottontail rabbit,33,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer20,Eastern cottontail rabbit,12,47.1814193725586,-122.320220947266,46
tawa,P-CCP,Fall19,Eastern cottontail rabbit,13,47.1814193725586,-122.320220947266,22
tawa,P-CCP,Fall20,Eastern cottontail rabbit,18,47.1814193725586,-122.320220947266,46
tawa,P-WBC,Spring20,Eastern cottontail rabbit,6,47.1692008972168,-122.300270080566,27
tawa,P-WBC,Summer19,Eastern cottontail rabbit,2,47.1692008972168,-122.300270080566,36
tawa,P-RWSR,Spring20,Eastern cottontail rabbit,1,46.9255981445312,-122.268463134766,47
tawa,G-VP,Spring20,Eastern cottontail rabbit,9,47.2799301147461,-122.520011901855,45
tawa,G-TNC1,Summer20,Eastern cottontail rabbit,22,47.2403259277344,-122.490310668945,28
tawa,G-OTP,Summer19,Eastern cottontail rabbit,2,47.1878776550293,-122.476829528809,36
tawa,G-CLP3,Winter19,Eastern cottontail rabbit,15,47.2462463378906,-122.510543823242,36
tawa,G-CLP3,Winter20,Eastern cottontail rabbit,12,47.2462463378906,-122.510543823242,38
tawa,G-CLP3,Summer19,Eastern cottontail rabbit,27,47.2462463378906,-122.510543823242,28
tawa,G-CLP3,Summer20,Eastern cottontail rabbit,101,47.2462463378906,-122.510543823242,44
tawa,G-CLP3,Fall20,Eastern cottontail rabbit,23,47.2462463378906,-122.510543823242,39
tawa,P-GW1,Summer19,Eastern cottontail rabbit,7,47.2470703125,-122.409233093262,NA
tawa,P-GW1,Spring20,Eastern cottontail rabbit,9,47.249397277832,-122.412261962891,44
tawa,P-UWT,Summer20,Eastern cottontail rabbit,4,47.2428779602051,-122.440170288086,29
tawa,P-TE1,Spring20,Eastern cottontail rabbit,19,46.9221954345703,-122.279510498047,50
tawa,G-IP,Winter20,Eastern cottontail rabbit,3,47.2356605529785,-122.463050842285,37
tawa,G-SERA,Spring20,Eastern cottontail rabbit,8,47.2027893066406,-122.491188049316,50
tawa,G-SERA,Summer19,Eastern cottontail rabbit,1,47.2027893066406,-122.491188049316,36
tawa,G-CBP1,Summer19,Eastern cottontail rabbit,10,47.1883010864258,-122.426826477051,36
tawa,B-TP,Summer19,Eastern cottontail rabbit,96,47.2525100708008,-122.552337646484,35
tawa,B-TP,Fall19,Eastern cottontail rabbit,4,47.2525100708008,-122.552337646484,35
tawa,G-FP1,Spring19,Eastern gray squirrel,146,47.2466049194336,-122.480010986328,37
tawa,G-FP1,Spring20,Eastern gray squirrel,575,47.2466049194336,-122.480010986328,40
tawa,G-FP1,Winter19,Eastern gray squirrel,110,47.2466049194336,-122.480010986328,36
tawa,G-CBP1,Winter19,Eastern gray squirrel,37,47.1883201599121,-122.426826477051,35
tawa,P-OB,Spring19,Eastern gray squirrel,19,47.3131904602051,-122.530456542969,37
tawa,P-OB,Spring20,Eastern gray squirrel,15,47.3131904602051,-122.530456542969,49
tawa,P-OB,Winter19,Eastern gray squirrel,4,47.3131904602051,-122.530456542969,33
tawa,P-OB,Winter20,Eastern gray squirrel,14,47.3131904602051,-122.530456542969,37
tawa,P-OB,Summer19,Eastern gray squirrel,7,47.3131904602051,-122.530456542969,36
tawa,P-OB,Summer20,Eastern gray squirrel,16,47.3131904602051,-122.530456542969,31
tawa,P-OB,Fall19,Eastern gray squirrel,34,47.3131904602051,-122.530456542969,36
tawa,P-OB,Fall20,Eastern gray squirrel,17,47.3131904602051,-122.530456542969,37
tawa,P-RP,Spring19,Eastern gray squirrel,150,47.2971992492676,-122.512252807617,38
tawa,P-RP,Spring20,Eastern gray squirrel,52,47.2971992492676,-122.512252807617,51
tawa,P-RP,Winter19,Eastern gray squirrel,85,47.2971992492676,-122.512252807617,37
tawa,P-RP,Winter20,Eastern gray squirrel,6,47.2971992492676,-122.512252807617,35
tawa,P-RP,Summer19,Eastern gray squirrel,17,47.2971992492676,-122.512252807617,36
tawa,P-RP,Summer20,Eastern gray squirrel,27,47.2971992492676,-122.512252807617,50
tawa,P-RP,Fall19,Eastern gray squirrel,121,47.2971992492676,-122.512252807617,36
tawa,P-RP,Fall20,Eastern gray squirrel,177,47.2971992492676,-122.512252807617,37
tawa,P-STP,Spring19,Eastern gray squirrel,3,47.2853088378906,-122.491737365723,38
tawa,P-STP,Winter20,Eastern gray squirrel,1,47.2853088378906,-122.491737365723,37
tawa,P-STP,Summer19,Eastern gray squirrel,4,47.2853088378906,-122.491737365723,37
tawa,P-STP,Fall19,Eastern gray squirrel,9,47.2853088378906,-122.491737365723,36
tawa,P-STP,Fall20,Eastern gray squirrel,1,47.2853088378906,-122.491737365723,23
tawa,P-DPV,Spring19,Eastern gray squirrel,28,47.3165092468262,-122.543640136719,37
tawa,P-DPV,Spring20,Eastern gray squirrel,14,47.3165092468262,-122.543640136719,51
tawa,P-DPV,Winter19,Eastern gray squirrel,11,47.3165092468262,-122.543640136719,36
tawa,P-DPV,Winter20,Eastern gray squirrel,3,47.3165092468262,-122.543640136719,37
tawa,P-DPV,Summer19,Eastern gray squirrel,5,47.3165092468262,-122.543640136719,36
tawa,P-DPV,Summer20,Eastern gray squirrel,56,47.3165092468262,-122.543640136719,31
tawa,P-DPV,Fall19,Eastern gray squirrel,19,47.3165092468262,-122.543640136719,35
tawa,P-DPV,Fall20,Eastern gray squirrel,45,47.3165092468262,-122.543640136719,37
tawa,P-PDP,Spring19,Eastern gray squirrel,83,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Spring20,Eastern gray squirrel,51,47.3060722351074,-122.518348693848,49
tawa,P-PDP,Winter19,Eastern gray squirrel,163,47.3060722351074,-122.518348693848,36
tawa,P-PDP,Winter20,Eastern gray squirrel,59,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Summer19,Eastern gray squirrel,18,47.3060722351074,-122.518348693848,36
