city,site,season,species,count,lat,long,days.active
tawa,P-PDP,Summer20,Eastern gray squirrel,26,47.3060722351074,-122.518348693848,30
tawa,P-PDP,Fall19,Eastern gray squirrel,35,47.3060722351074,-122.518348693848,36
tawa,P-JCP,Winter19,Eastern gray squirrel,72,47.2857666015625,-122.504890441895,15
tawa,P-PCNA2,Spring19,Eastern gray squirrel,5,47.2768325805664,-122.484329223633,38
tawa,P-PCNA2,Winter19,Eastern gray squirrel,1,47.2768325805664,-122.484329223633,36
tawa,P-PCNA2,Winter20,Eastern gray squirrel,2,47.2768325805664,-122.484329223633,37
tawa,P-PCNA2,Summer20,Eastern gray squirrel,1,47.2768325805664,-122.484329223633,48
tawa,P-PCNA2,Fall19,Eastern gray squirrel,1,47.2768325805664,-122.484329223633,36
tawa,P-PCNA2,Fall20,Eastern gray squirrel,1,47.2768325805664,-122.484329223633,36
tawa,P-CUP,Spring19,Eastern gray squirrel,7,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Spring20,Eastern gray squirrel,1,47.2729530334473,-122.471321105957,44
tawa,P-CUP,Winter19,Eastern gray squirrel,1,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Winter20,Eastern gray squirrel,4,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Summer19,Eastern gray squirrel,10,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Fall19,Eastern gray squirrel,9,47.2729530334473,-122.471321105957,36
tawa,P-GP,Spring19,Eastern gray squirrel,13,47.269889831543,-122.457450866699,38
tawa,P-GP,Spring20,Eastern gray squirrel,4,47.269889831543,-122.457450866699,46
tawa,P-GP,Winter19,Eastern gray squirrel,2,47.269889831543,-122.457450866699,37
tawa,P-GP,Summer19,Eastern gray squirrel,10,47.269889831543,-122.457450866699,37
tawa,P-GP,Fall19,Eastern gray squirrel,34,47.269889831543,-122.457450866699,35
tawa,P-GP,Fall20,Eastern gray squirrel,1,47.269889831543,-122.457450866699,22
tawa,P-WP,Spring19,Eastern gray squirrel,61,47.2620391845703,-122.449630737305,16
tawa,P-WP,Winter19,Eastern gray squirrel,119,47.2620391845703,-122.449630737305,37
tawa,P-MCP,Spring19,Eastern gray squirrel,34,47.2536430358887,-122.444404602051,38
tawa,P-MCP,Spring20,Eastern gray squirrel,41,47.2536430358887,-122.444404602051,44
tawa,P-MCP,Winter19,Eastern gray squirrel,13,47.2536430358887,-122.444404602051,37
tawa,P-MCP,Winter20,Eastern gray squirrel,18,47.2536430358887,-122.444404602051,37
tawa,P-MCP,Summer19,Eastern gray squirrel,20,47.2536430358887,-122.444404602051,37
tawa,P-MCP,Fall19,Eastern gray squirrel,156,47.2536430358887,-122.444404602051,46
tawa,P-MCP,Fall20,Eastern gray squirrel,86,47.2536430358887,-122.444404602051,36
tawa,P-MKP2,Spring19,Eastern gray squirrel,27,47.2350921630859,-122.424713134766,33
tawa,P-MKP2,Winter19,Eastern gray squirrel,14,47.2350921630859,-122.424713134766,36
tawa,P-MKP2,Summer19,Eastern gray squirrel,25,47.2350921630859,-122.424713134766,20
tawa,P-MKP2,Fall19,Eastern gray squirrel,4,47.2350921630859,-122.424713134766,47
tawa,P-LCC,Spring19,Eastern gray squirrel,5,47.2329521179199,-122.39436340332,10
tawa,P-LCC,Winter19,Eastern gray squirrel,1,47.2329521179199,-122.39436340332,36
tawa,P-SCP2,Spring19,Eastern gray squirrel,15,47.2210693359375,-122.397392272949,24
tawa,P-SCP2,Spring20,Eastern gray squirrel,10,47.2210693359375,-122.397392272949,27
tawa,P-SCP2,Winter19,Eastern gray squirrel,10,47.2210693359375,-122.397392272949,35
tawa,P-SCP2,Summer19,Eastern gray squirrel,22,47.2210693359375,-122.397392272949,42
tawa,P-SCP2,Summer20,Eastern gray squirrel,11,47.2210693359375,-122.397392272949,36
tawa,P-SCP2,Fall19,Eastern gray squirrel,38,47.2210693359375,-122.397392272949,47
tawa,P-RT,Spring19,Eastern gray squirrel,7,47.2034492492676,-122.31005859375,35
tawa,P-RT,Winter19,Eastern gray squirrel,45,47.2034492492676,-122.31005859375,35
tawa,P-RT,Fall19,Eastern gray squirrel,21,47.2034492492676,-122.31005859375,38
tawa,P-CCP,Spring19,Eastern gray squirrel,77,47.1814193725586,-122.320220947266,15
tawa,P-CCP,Spring20,Eastern gray squirrel,71,47.1814193725586,-122.320220947266,27
tawa,P-CCP,Winter19,Eastern gray squirrel,45,47.1814193725586,-122.320220947266,35
tawa,P-CCP,Winter20,Eastern gray squirrel,42,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer19,Eastern gray squirrel,122,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer20,Eastern gray squirrel,309,47.1814193725586,-122.320220947266,46
tawa,P-CCP,Fall19,Eastern gray squirrel,81,47.1814193725586,-122.320220947266,22
tawa,P-CCP,Fall20,Eastern gray squirrel,41,47.1814193725586,-122.320220947266,46
tawa,P-WBC,Spring19,Eastern gray squirrel,94,47.1692008972168,-122.300270080566,35
tawa,P-WBC,Spring20,Eastern gray squirrel,1,47.1692008972168,-122.300270080566,27
tawa,P-WBC,Winter19,Eastern gray squirrel,130,47.1692008972168,-122.300270080566,35
tawa,P-WBC,Winter20,Eastern gray squirrel,13,47.1692008972168,-122.300270080566,36
tawa,P-WBC,Summer19,Eastern gray squirrel,50,47.1692008972168,-122.300270080566,36
tawa,P-WBC,Fall19,Eastern gray squirrel,151,47.1692008972168,-122.300270080566,38
tawa,P-WBC,Fall20,Eastern gray squirrel,1,47.1692008972168,-122.300270080566,46
tawa,P-WWP,Spring19,Eastern gray squirrel,15,47.1728096008301,-122.276657104492,35
tawa,P-WWP,Spring20,Eastern gray squirrel,1,47.1728096008301,-122.276657104492,19
tawa,P-WWP,Winter19,Eastern gray squirrel,9,47.1728096008301,-122.276657104492,35
tawa,P-WWP,Winter20,Eastern gray squirrel,6,47.1728096008301,-122.276657104492,10
tawa,P-WWP,Summer19,Eastern gray squirrel,20,47.1728096008301,-122.276657104492,36
tawa,P-WWP,Fall19,Eastern gray squirrel,59,47.1728096008301,-122.276657104492,38
tawa,P-BLP,Spring19,Eastern gray squirrel,15,47.1616821289062,-122.282829284668,35
tawa,P-BLP,Spring20,Eastern gray squirrel,6,47.1616821289062,-122.282829284668,26
tawa,P-BLP,Winter19,Eastern gray squirrel,1,47.1616821289062,-122.282829284668,35
tawa,P-BLP,Winter20,Eastern gray squirrel,2,47.1616821289062,-122.282829284668,36
tawa,P-BLP,Summer19,Eastern gray squirrel,14,47.1616821289062,-122.282829284668,36
tawa,P-BLP,Fall19,Eastern gray squirrel,1,47.1616821289062,-122.282829284668,17
tawa,P-TE1,Fall19,Eastern gray squirrel,1,46.9221992492676,-122.280296325684,38
tawa,G-SB,Spring19,Eastern gray squirrel,15,47.2981910705566,-122.529968261719,37
tawa,G-SB,Spring20,Eastern gray squirrel,8,47.2981910705566,-122.529968261719,51
tawa,G-SB,Winter19,Eastern gray squirrel,15,47.2981910705566,-122.529968261719,35
tawa,G-SB,Winter20,Eastern gray squirrel,49,47.2981910705566,-122.529968261719,37
tawa,G-SB,Summer20,Eastern gray squirrel,4,47.2981910705566,-122.529968261719,44
tawa,G-SB,Fall19,Eastern gray squirrel,12,47.2981910705566,-122.529968261719,35
tawa,G-SB,Fall20,Eastern gray squirrel,5,47.2981910705566,-122.529968261719,38
tawa,G-VP,Fall19,Eastern gray squirrel,1,47.2799301147461,-122.520011901855,17
tawa,G-VP,Fall20,Eastern gray squirrel,3,47.2799301147461,-122.520011901855,38
tawa,G-JP,Spring19,Eastern gray squirrel,65,47.2573394775391,-122.489799499512,10
tawa,G-JP,Winter19,Eastern gray squirrel,401,47.2573394775391,-122.489799499512,36
tawa,G-JP,Winter20,Eastern gray squirrel,103,47.2573394775391,-122.489799499512,37
tawa,G-JP,Summer19,Eastern gray squirrel,244,47.2573394775391,-122.489799499512,36
tawa,G-JP,Summer20,Eastern gray squirrel,80,47.2573394775391,-122.489799499512,30
tawa,G-JP,Fall19,Eastern gray squirrel,82,47.2573394775391,-122.489799499512,15
tawa,G-TNC1,Winter19,Eastern gray squirrel,1,47.2383918762207,-122.49153137207,NA
tawa,G-TNC1,Spring19,Eastern gray squirrel,27,47.2403259277344,-122.490310668945,38
tawa,G-TNC1,Spring20,Eastern gray squirrel,124,47.2403259277344,-122.490310668945,46
tawa,G-TNC1,Winter20,Eastern gray squirrel,54,47.2403259277344,-122.490310668945,37
tawa,G-TNC1,Summer19,Eastern gray squirrel,91,47.2403259277344,-122.490310668945,35
tawa,G-TNC1,Summer20,Eastern gray squirrel,163,47.2403259277344,-122.490310668945,28
tawa,G-TNC1,Fall19,Eastern gray squirrel,307,47.2403259277344,-122.490310668945,36
tawa,G-TNC1,Fall20,Eastern gray squirrel,334,47.2403259277344,-122.490310668945,39
tawa,G-SP,Winter19,Eastern gray squirrel,76,47.2108535766602,-122.480819702148,15
tawa,G-SP,Summer19,Eastern gray squirrel,127,47.2108535766602,-122.480819702148,36
tawa,G-WP2,Spring19,Eastern gray squirrel,104,47.198356628418,-122.458473205566,37
tawa,G-WP2,Spring20,Eastern gray squirrel,64,47.198356628418,-122.458473205566,50
tawa,G-WP2,Winter19,Eastern gray squirrel,30,47.198356628418,-122.458473205566,36
tawa,G-WP2,Summer20,Eastern gray squirrel,129,47.198356628418,-122.458473205566,31
tawa,G-WP2,Fall19,Eastern gray squirrel,47,47.198356628418,-122.458473205566,36
tawa,G-OTP,Spring19,Eastern gray squirrel,93,47.1878776550293,-122.476829528809,33
tawa,G-OTP,Winter19,Eastern gray squirrel,173,47.1878776550293,-122.476829528809,36
tawa,G-OTP,Summer19,Eastern gray squirrel,84,47.1878776550293,-122.476829528809,36
tawa,G-OTP,Fall19,Eastern gray squirrel,222,47.1878776550293,-122.476829528809,36
tawa,G-WLP1,Winter19,Eastern gray squirrel,2,47.1792602539062,-122.47248840332,NA
tawa,G-WLP1,Spring19,Eastern gray squirrel,3,47.1776504516602,-122.471542358398,37
tawa,G-WLP1,Spring20,Eastern gray squirrel,4,47.1776504516602,-122.471542358398,23
tawa,G-WLP1,Summer19,Eastern gray squirrel,7,47.1776504516602,-122.471542358398,36
tawa,G-WLP1,Fall19,Eastern gray squirrel,52,47.1776504516602,-122.471542358398,36
tawa,G-WLP1,Fall20,Eastern gray squirrel,24,47.1776504516602,-122.471542358398,31
tawa,G-CLP3,Spring19,Eastern gray squirrel,23,47.2462463378906,-122.510543823242,38
tawa,G-CLP3,Spring20,Eastern gray squirrel,14,47.2462463378906,-122.510543823242,46
tawa,G-CLP3,Winter19,Eastern gray squirrel,3,47.2462463378906,-122.510543823242,36
tawa,G-CLP3,Winter20,Eastern gray squirrel,7,47.2462463378906,-122.510543823242,38
tawa,G-CLP3,Summer19,Eastern gray squirrel,3,47.2462463378906,-122.510543823242,28
tawa,G-CLP3,Summer20,Eastern gray squirrel,13,47.2462463378906,-122.510543823242,44
tawa,G-CLP3,Fall19,Eastern gray squirrel,21,47.2462463378906,-122.510543823242,36
tawa,G-CLP3,Fall20,Eastern gray squirrel,125,47.2462463378906,-122.510543823242,39
tawa,P-MKP2,Spring20,Eastern gray squirrel,12,47.2352294921875,-122.423698425293,21
tawa,P-MKP2,Winter20,Eastern gray squirrel,4,47.2352294921875,-122.423698425293,38
tawa,P-MKP2,Summer20,Eastern gray squirrel,6,47.2352294921875,-122.423698425293,29
tawa,P-MKP2,Fall20,Eastern gray squirrel,31,47.2352294921875,-122.423698425293,30
tawa,P-UWT,Spring20,Eastern gray squirrel,8,47.2428779602051,-122.440170288086,49
tawa,P-UWT,Winter20,Eastern gray squirrel,3,47.2428779602051,-122.440170288086,37
tawa,P-UWT,Summer20,Eastern gray squirrel,54,47.2428779602051,-122.440170288086,29
tawa,P-UWT,Fall19,Eastern gray squirrel,31,47.2428779602051,-122.440170288086,47
tawa,P-UWT,Fall20,Eastern gray squirrel,48,47.2428779602051,-122.440170288086,30
tawa,G-IP,Spring20,Eastern gray squirrel,21,47.2356605529785,-122.463050842285,40
tawa,G-IP,Winter20,Eastern gray squirrel,13,47.2356605529785,-122.463050842285,37
tawa,G-IP,Fall19,Eastern gray squirrel,22,47.2356605529785,-122.463050842285,36
tawa,G-IP,Fall20,Eastern gray squirrel,21,47.2356605529785,-122.463050842285,21
tawa,G-SERA,Spring20,Eastern gray squirrel,118,47.2027893066406,-122.491188049316,50
tawa,G-SERA,Winter20,Eastern gray squirrel,31,47.2027893066406,-122.491188049316,37
tawa,G-SERA,Summer19,Eastern gray squirrel,9,47.2027893066406,-122.491188049316,36
tawa,G-SERA,Fall19,Eastern gray squirrel,111,47.2027893066406,-122.491188049316,35
tawa,G-CBP1,Spring19,Eastern gray squirrel,36,47.1883010864258,-122.426826477051,37
tawa,G-CBP1,Spring20,Eastern gray squirrel,5,47.1883010864258,-122.426826477051,42
tawa,G-CBP1,Summer19,Eastern gray squirrel,6,47.1883010864258,-122.426826477051,36
tawa,G-CBP1,Summer20,Eastern gray squirrel,8,47.1883010864258,-122.426826477051,36
tawa,G-CBP1,Fall19,Eastern gray squirrel,5,47.1883010864258,-122.426826477051,36
tawa,B-TP,Summer19,Eastern gray squirrel,20,47.2525100708008,-122.552337646484,35
tawa,B-TP,Fall19,Eastern gray squirrel,3,47.2525100708008,-122.552337646484,35
tawa,P-GP,Fall19,Elk,1,47.269889831543,-122.457450866699,35
tawa,P-TE1,Winter19,Elk,5,46.9221992492676,-122.280296325684,35
tawa,P-TE1,Fall19,Elk,5,46.9221992492676,-122.280296325684,38
tawa,P-RWSR,Spring19,Elk,16,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Spring20,Elk,29,46.9255981445312,-122.268463134766,47
tawa,P-RWSR,Winter19,Elk,12,46.9255981445312,-122.268463134766,35
tawa,P-RWSR,Winter20,Elk,21,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Summer19,Elk,11,46.9255981445312,-122.268463134766,36
tawa,P-RWSR,Summer20,Elk,13,46.9255981445312,-122.268463134766,42
tawa,P-RWSR,Fall19,Elk,35,46.9255981445312,-122.268463134766,38
tawa,P-RWSR,Fall20,Elk,19,46.9255981445312,-122.268463134766,36
tawa,P-OLT,Spring20,Elk,3,46.9126510620117,-122.272743225098,51
tawa,P-TE1,Spring20,Elk,2,46.9221954345703,-122.279510498047,50
tawa,P-TE1,Winter20,Elk,4,46.9221954345703,-122.279510498047,36
tawa,P-TE1,Fall20,Elk,1,46.9221954345703,-122.279510498047,36
tawa,P-OV1,Winter20,Elk,5,46.8700981140137,-122.343276977539,36
tawa,P-OV1,Summer19,Elk,118,46.8700981140137,-122.343276977539,23
tawa,P-OV1,Fall19,Elk,41,46.8700981140137,-122.343276977539,17
tawa,G-JP,Summer19,Fox squirrel,1,47.2573394775391,-122.489799499512,36
tawa,P-OLT,Summer20,Mountain lion,2,46.9126510620117,-122.272743225098,44
tawa,P-OB,Spring19,Black-tailed deer,2,47.3131904602051,-122.530456542969,37
tawa,P-OB,Spring20,Black-tailed deer,9,47.3131904602051,-122.530456542969,49
tawa,P-OB,Winter19,Black-tailed deer,8,47.3131904602051,-122.530456542969,33
tawa,P-OB,Winter20,Black-tailed deer,22,47.3131904602051,-122.530456542969,37
tawa,P-OB,Summer19,Black-tailed deer,2,47.3131904602051,-122.530456542969,36
tawa,P-OB,Summer20,Black-tailed deer,3,47.3131904602051,-122.530456542969,31
tawa,P-OB,Fall19,Black-tailed deer,6,47.3131904602051,-122.530456542969,36
tawa,P-OB,Fall20,Black-tailed deer,18,47.3131904602051,-122.530456542969,37
tawa,P-RP,Spring19,Black-tailed deer,28,47.2971992492676,-122.512252807617,38
tawa,P-RP,Spring20,Black-tailed deer,28,47.2971992492676,-122.512252807617,51
tawa,P-RP,Winter19,Black-tailed deer,11,47.2971992492676,-122.512252807617,37
tawa,P-RP,Winter20,Black-tailed deer,6,47.2971992492676,-122.512252807617,35
tawa,P-RP,Summer19,Black-tailed deer,21,47.2971992492676,-122.512252807617,36
tawa,P-RP,Summer20,Black-tailed deer,26,47.2971992492676,-122.512252807617,50
tawa,P-RP,Fall19,Black-tailed deer,14,47.2971992492676,-122.512252807617,36
tawa,P-RP,Fall20,Black-tailed deer,103,47.2971992492676,-122.512252807617,37
tawa,P-STP,Spring19,Black-tailed deer,37,47.2853088378906,-122.491737365723,38
tawa,P-STP,Winter19,Black-tailed deer,5,47.2853088378906,-122.491737365723,15
tawa,P-STP,Winter20,Black-tailed deer,10,47.2853088378906,-122.491737365723,37
tawa,P-STP,Summer19,Black-tailed deer,18,47.2853088378906,-122.491737365723,37
tawa,P-STP,Fall19,Black-tailed deer,7,47.2853088378906,-122.491737365723,36
tawa,P-STP,Fall20,Black-tailed deer,5,47.2853088378906,-122.491737365723,23
tawa,P-DPV,Spring19,Black-tailed deer,7,47.3165092468262,-122.543640136719,37
tawa,P-DPV,Spring20,Black-tailed deer,20,47.3165092468262,-122.543640136719,51
tawa,P-DPV,Winter19,Black-tailed deer,11,47.3165092468262,-122.543640136719,36
tawa,P-DPV,Winter20,Black-tailed deer,11,47.3165092468262,-122.543640136719,37
tawa,P-DPV,Summer19,Black-tailed deer,14,47.3165092468262,-122.543640136719,36
tawa,P-DPV,Summer20,Black-tailed deer,29,47.3165092468262,-122.543640136719,31
tawa,P-DPV,Fall19,Black-tailed deer,55,47.3165092468262,-122.543640136719,35
tawa,P-DPV,Fall20,Black-tailed deer,26,47.3165092468262,-122.543640136719,37
tawa,P-PDP,Spring19,Black-tailed deer,40,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Spring20,Black-tailed deer,23,47.3060722351074,-122.518348693848,49
tawa,P-PDP,Winter19,Black-tailed deer,62,47.3060722351074,-122.518348693848,36
tawa,P-PDP,Winter20,Black-tailed deer,4,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Summer19,Black-tailed deer,23,47.3060722351074,-122.518348693848,36
tawa,P-PDP,Summer20,Black-tailed deer,5,47.3060722351074,-122.518348693848,30
tawa,P-PDP,Fall19,Black-tailed deer,93,47.3060722351074,-122.518348693848,36
tawa,P-JCP,Winter19,Black-tailed deer,3,47.2857666015625,-122.504890441895,15
tawa,P-PCNA2,Spring19,Black-tailed deer,65,47.2768325805664,-122.484329223633,38
tawa,P-PCNA2,Winter19,Black-tailed deer,2,47.2768325805664,-122.484329223633,36
tawa,P-PCNA2,Winter20,Black-tailed deer,9,47.2768325805664,-122.484329223633,37
tawa,P-PCNA2,Summer19,Black-tailed deer,13,47.2768325805664,-122.484329223633,37
tawa,P-PCNA2,Summer20,Black-tailed deer,1,47.2768325805664,-122.484329223633,48
tawa,P-PCNA2,Fall19,Black-tailed deer,2,47.2768325805664,-122.484329223633,36
tawa,P-PCNA2,Fall20,Black-tailed deer,7,47.2768325805664,-122.484329223633,36
tawa,P-CUP,Spring19,Black-tailed deer,29,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Spring20,Black-tailed deer,21,47.2729530334473,-122.471321105957,44
tawa,P-CUP,Winter19,Black-tailed deer,14,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Winter20,Black-tailed deer,19,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Summer19,Black-tailed deer,130,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Summer20,Black-tailed deer,26,47.2729530334473,-122.471321105957,41
tawa,P-CUP,Fall19,Black-tailed deer,22,47.2729530334473,-122.471321105957,36
tawa,P-CUP,Fall20,Black-tailed deer,24,47.2729530334473,-122.471321105957,37
tawa,P-GP,Spring19,Black-tailed deer,15,47.269889831543,-122.457450866699,38
tawa,P-GP,Spring20,Black-tailed deer,38,47.269889831543,-122.457450866699,46
tawa,P-GP,Winter19,Black-tailed deer,11,47.269889831543,-122.457450866699,37
tawa,P-GP,Winter20,Black-tailed deer,9,47.269889831543,-122.457450866699,37
tawa,P-GP,Summer19,Black-tailed deer,3,47.269889831543,-122.457450866699,37
tawa,P-GP,Summer20,Black-tailed deer,36,47.269889831543,-122.457450866699,29
tawa,P-GP,Fall19,Black-tailed deer,142,47.269889831543,-122.457450866699,35
tawa,P-GP,Fall20,Black-tailed deer,77,47.269889831543,-122.457450866699,22
tawa,P-WP,Winter19,Black-tailed deer,15,47.2620391845703,-122.449630737305,37
tawa,P-MKP2,Summer19,Black-tailed deer,1,47.2350921630859,-122.424713134766,20
tawa,P-LCC,Winter19,Black-tailed deer,3,47.2329521179199,-122.39436340332,36
tawa,P-UCC,Summer19,Black-tailed deer,3,47.227725982666,-122.381828308105,29
tawa,P-SCP2,Spring20,Black-tailed deer,23,47.2210693359375,-122.397392272949,27
tawa,P-SCP2,Winter20,Black-tailed deer,3,47.2210693359375,-122.397392272949,37
tawa,P-SCP2,Fall19,Black-tailed deer,1,47.2210693359375,-122.397392272949,47
tawa,P-SCP2,Fall20,Black-tailed deer,12,47.2210693359375,-122.397392272949,36
tawa,P-CCP,Spring19,Black-tailed deer,8,47.1814193725586,-122.320220947266,15
tawa,P-CCP,Spring20,Black-tailed deer,3,47.1814193725586,-122.320220947266,27
tawa,P-CCP,Winter20,Black-tailed deer,2,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer19,Black-tailed deer,19,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer20,Black-tailed deer,7,47.1814193725586,-122.320220947266,46
tawa,P-CCP,Fall19,Black-tailed deer,8,47.1814193725586,-122.320220947266,22
tawa,P-CCP,Fall20,Black-tailed deer,12,47.1814193725586,-122.320220947266,46
